"StuID","ReceiptNo","PymtDt","PaidAmt","ModeOfPymt","ChequeNo","BankName","JobID","LastUpdatedDate"
"2888","RCP003756","2016-04-30 00:00:00","2500","Cash",,,"1","2016-04-30 00:00:00"
"2884","RCP003757","2016-04-30 00:00:00","2400","Cash",,,"1","2016-04-30 00:00:00"
"2898","RCP003758","2016-04-30 00:00:00","2400","Cash",,,"1","2016-04-30 00:00:00"
"2910","RCP003759","2016-04-30 00:00:00","2400","Cash",,,"1","2016-04-30 00:00:00"
"2907","RCP003760","2016-04-30 00:00:00","2700","Cash",,,"1","2016-04-30 00:00:00"
"2860","RCP003761","2016-04-30 00:00:00","2500","Cash",,,"1","2016-04-30 00:00:00"
"2914","RCP003762","2016-04-30 00:00:00","2700","Cash",,,"1","2016-04-30 00:00:00"
"2919","RCP003763","2016-04-30 00:00:00","2400","Cash",,,"1","2016-04-30 00:00:00"
"2908","RCP003764","2016-04-30 00:00:00","2400","Cash",,,"1","2016-04-30 00:00:00"
"2906","RCP003765","2016-04-30 00:00:00","1700","Cash",,,"3","2016-04-30 00:00:00"
"2891","RCP003766","2016-04-30 00:00:00","1700","Cash",,,"3","2016-04-30 00:00:00"
"2912","RCP003767","2016-04-30 00:00:00","2500","Cash",,,"1","2016-04-30 00:00:00"
"2913","RCP003768","2016-04-30 00:00:00","2500","Cash",,,"1","2016-04-30 00:00:00"
"2903","RCP003769","2016-04-30 00:00:00","700","Cash",,,"3","2016-04-30 00:00:00"
"2978","RCP003770","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"3008","RCP001083","2016-05-02 00:00:00","1700","Cash",,,"5","2016-05-02 00:00:00"
"3009","RCP003771","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"3010","RCP000000","2016-05-02 00:00:00","0","Select",NULL,NULL,"1","2016-05-02 00:00:00"
"3005","RCP003772","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"2982","RCP003773","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"3011","RCP000000","2016-05-02 00:00:00","0","Select",NULL,NULL,"1","2016-05-02 00:00:00"
"3012","RCP003774","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"3013","RCP000000","2016-05-02 00:00:00","0","Select",NULL,NULL,"1","2016-05-02 00:00:00"
"2998","RCP003775","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"2991","RCP003776","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"2996","RCP003777","2016-05-02 00:00:00","3500","Cash",,,"1","2016-05-02 00:00:00"
"3014","RCP001084","2016-05-03 00:00:00","1200","Cash",,,"5","2016-05-03 00:00:00"
"3015","RCP000000","2016-05-03 00:00:00","0","Select",NULL,NULL,"1","2016-05-03 00:00:00"
"3016","RCP000000","2016-05-03 00:00:00","0","Select",NULL,NULL,"3","2016-05-03 00:00:00"
"3016","RCP003778","2016-05-03 00:00:00","500","Cash",,,"3","2016-05-03 00:00:00"
"3017","RCP000000","2016-05-03 00:00:00","0","Select",NULL,NULL,"3","2016-05-03 00:00:00"
"3006","RCP003779","2016-05-03 00:00:00","3500","Cash",,,"1","2016-05-03 00:00:00"
"3017","RCP003780","2016-05-03 00:00:00","500","Cash",,,"3","2016-05-03 00:00:00"
"3018","RCP000000","2016-05-03 00:00:00","0","Select",NULL,NULL,"1","2016-05-03 00:00:00"
"2987","RCP003781","2016-05-03 00:00:00","3500","Cash",,,"1","2016-05-03 00:00:00"
"3007","RCP003782","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3010","RCP003783","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3011","RCP003784","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3019","RCP000000","2016-05-04 00:00:00","0","Select",NULL,NULL,"1","2016-05-04 00:00:00"
"3020","RCP000000","2016-05-04 00:00:00","0","Select",NULL,NULL,"1","2016-05-04 00:00:00"
"3020","RCP003785","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3021","RCP003786","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3022","RCP000000","2016-05-04 00:00:00","0","Select",NULL,NULL,"3","2016-05-04 00:00:00"
"3022","RCP003787","2016-05-04 00:00:00","500","Cash",,,"3","2016-05-04 00:00:00"
"3003","RCP003788","2016-05-04 00:00:00","3500","Cash",,,"1","2016-05-04 00:00:00"
"3023","RCP001085","2016-05-05 00:00:00","1200","Cash",,,"5","2016-05-05 00:00:00"
"3024","RCP000000","2016-05-05 00:00:00","0","Select",NULL,NULL,"1","2016-05-05 00:00:00"
"3025","RCP000000","2016-05-05 00:00:00","0","Select",NULL,NULL,"1","2016-05-05 00:00:00"
"3026","RCP001086","2016-05-09 00:00:00","1200","Cash",,,"5","2016-05-06 00:00:00"
"3027","RCP000000","2016-05-06 00:00:00","0","Select",NULL,NULL,"1","2016-05-06 00:00:00"
"3028","RCP000000","2016-05-06 00:00:00","0","Select",NULL,NULL,"3","2016-05-06 00:00:00"
"3029","RCP000000","2016-05-06 00:00:00","0","Select",NULL,NULL,"1","2016-05-06 00:00:00"
"3030","RCP000000","2016-05-06 00:00:00","0","Select",NULL,NULL,"3","2016-05-06 00:00:00"
"3028","RCP003789","2016-05-07 00:00:00","500","Cash",,,"3","2016-05-07 00:00:00"
"3030","RCP003790","2016-05-07 00:00:00","500","Cash",,,"3","2016-05-07 00:00:00"
"3031","RCP000000","2016-05-07 00:00:00","0","Select",NULL,NULL,"1","2016-05-07 00:00:00"
"3032","RCP000000","2016-05-07 00:00:00","0","Select",NULL,NULL,"1","2016-05-07 00:00:00"
"3024","RCP003791","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3032","RCP003792","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3025","RCP003793","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3015","RCP003794","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3013","RCP003795","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3029","RCP003796","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3027","RCP003797","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3018","RCP003798","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-09 00:00:00"
"3033","RCP000000","2016-05-09 00:00:00","0","Select",NULL,NULL,"1","2016-05-09 00:00:00"
"3034","RCP000000","2016-05-09 00:00:00","0","Select",NULL,NULL,"5","2016-05-09 00:00:00"
"3035","RCP001087","2016-05-09 00:00:00","1100","Cash",,,"5","2016-05-09 00:00:00"
"3036","RCP001088","2016-05-09 00:00:00","1400","Cash",,,"5","2016-05-09 00:00:00"
"3037","RCP000000","2016-05-10 00:00:00","0","Select",NULL,NULL,"1","2016-05-10 00:00:00"
"3038","RCP000000","2016-05-10 00:00:00","0","Select",NULL,NULL,"1","2016-05-10 00:00:00"
"3033","RCP003799","2016-05-10 00:00:00","3500","Cash",,,"1","2016-05-10 00:00:00"
"3039","RCP003800","2016-05-10 00:00:00","500","Cash",,,"3","2016-05-10 00:00:00"
"3019","RCP003801","2016-05-10 00:00:00","3500","Cash",,,"1","2016-05-10 00:00:00"
"3040","RCP000000","2016-05-11 00:00:00","0","Select",NULL,NULL,"1","2016-05-11 00:00:00"
"3041","RCP001089","2016-05-11 00:00:00","1200","Cash",,,"5","2016-05-11 00:00:00"
"3031","RCP003802","2016-05-09 00:00:00","3500","Cash",,,"1","2016-05-11 00:00:00"
"3042","RCP001090","2016-05-13 00:00:00","1700","Cash",,,"5","2016-05-12 00:00:00"
"3043","RCP000000","2016-05-12 00:00:00","0","Select",NULL,NULL,"1","2016-05-12 00:00:00"
"2940","RCP003803","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2948","RCP003804","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2957","RCP003805","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2946","RCP003806","2016-05-13 00:00:00","700","Cash",,,"3","2016-05-13 00:00:00"
"2944","RCP003807","2016-05-13 00:00:00","1000","Cash",,,"3","2016-05-13 00:00:00"
"2927","RCP003808","2016-05-13 00:00:00","700","Cash",,,"3","2016-05-13 00:00:00"
"2959","RCP003809","2016-05-13 00:00:00","700","Cash",,,"3","2016-05-13 00:00:00"
"2921","RCP003810","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2935","RCP003811","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2952","RCP003812","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2951","RCP003813","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2593","RCP003814","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2949","RCP003815","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2928","RCP003816","2016-05-13 00:00:00","1200","Cash",,,"1","2016-05-13 00:00:00"
"2920","RCP003817","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2902","RCP003818","2016-05-13 00:00:00","1500","Cash",,,"1","2016-05-13 00:00:00"
"2941","RCP003819","2016-05-13 00:00:00","2400","Cash",,,"1","2016-05-13 00:00:00"
"2945","RCP003820","2016-05-13 00:00:00","2700","Cash",,,"1","2016-05-13 00:00:00"
"2879","RCP003821","2016-05-13 00:00:00","2500","Cash",,,"1","2016-05-13 00:00:00"
"2943","RCP003822","2016-05-13 00:00:00","2700","Cash",,,"1","2016-05-13 00:00:00"
"2942","RCP003823","2016-05-13 00:00:00","2700","Cash",,,"1","2016-05-13 00:00:00"
"2924","RCP003824","2016-05-13 00:00:00","1700","Cash",,,"3","2016-05-13 00:00:00"
"2934","RCP003825","2016-05-13 00:00:00","1700","Cash",,,"3","2016-05-13 00:00:00"
"2938","RCP003826","2016-05-13 00:00:00","2400","Cash",,,"1","2016-05-13 00:00:00"
"3044","RCP000000","2016-05-13 00:00:00","0","Select",NULL,NULL,"1","2016-05-13 00:00:00"
"3045","RCP000000","2016-05-13 00:00:00","0","Select",NULL,NULL,"1","2016-05-13 00:00:00"
"3046","RCP000000","2016-05-13 00:00:00","0","Select",NULL,NULL,"1","2016-05-13 00:00:00"
"3047","RCP001091","2016-05-14 00:00:00","1000","Cash",,,"5","2016-05-14 00:00:00"
"3044","RCP003827","2016-05-16 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3043","RCP003828","2016-05-16 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3048","RCP001092","2016-05-16 00:00:00","1200","Cash",,,"5","2016-05-16 00:00:00"
"3037","RCP003829","2016-05-16 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3049","RCP003830","2016-05-16 00:00:00","500","Cash",,,"3","2016-05-16 00:00:00"
"3045","RCP003831","2016-05-16 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3038","RCP003832","2016-05-16 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3040","RCP003833","2016-05-17 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3046","RCP003834","2016-05-17 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3046","RCP003835","2016-05-17 00:00:00","3500","Cash",,,"1","2016-05-16 00:00:00"
"3050","RCP001093","2016-05-17 00:00:00","1500","Cash",,,"5","2016-05-16 00:00:00"
"3051","RCP001094","2016-05-17 00:00:00","1200","Cash",,,"5","2016-05-16 00:00:00"
"3052","RCP003836","2016-05-16 00:00:00","500","Cash",,,"3","2016-05-17 00:00:00"
"3053","RCP000000","2016-05-17 00:00:00","0","Select",NULL,NULL,"1","2016-05-17 00:00:00"
"3054","RCP000000","2016-05-17 00:00:00","0","Select",NULL,NULL,"1","2016-05-17 00:00:00"
"3055","RCP000000","2016-05-17 00:00:00","0","Select",NULL,NULL,"1","2016-05-17 00:00:00"
"3056","RCP000000","2016-05-17 00:00:00","0","Select",NULL,NULL,"1","2016-05-17 00:00:00"
"3057","RCP003837","2016-05-18 00:00:00","3500","Cash",,,"1","2016-05-18 00:00:00"
"3056","RCP003838","2016-05-18 00:00:00","3500","Cash",,,"1","2016-05-18 00:00:00"
"3058","RCP003839","2016-05-18 00:00:00","3500","Cash",,,"1","2016-05-18 00:00:00"
"3055","RCP003840","2016-05-18 00:00:00","3500","Cash",,,"1","2016-05-18 00:00:00"
"3053","RCP003841","2016-05-18 00:00:00","3500","Cash",,,"1","2016-05-18 00:00:00"
"3059","RCP003842","2016-05-18 00:00:00","500","Cash",,,"3","2016-05-18 00:00:00"
"3060","RCP001095","2016-05-19 00:00:00","1600","Cash",,,"5","2016-05-19 00:00:00"
"3060","RCP001096","2016-05-19 00:00:00","1600","Cash",,,"5","2016-05-19 00:00:00"
"3061","RCP001097","2016-05-19 00:00:00","1000","Cash",,,"5","2016-05-19 00:00:00"
"3062","RCP000000","2016-05-19 00:00:00","0","Select",NULL,NULL,"1","2016-05-19 00:00:00"
"3063","RCP001098","2016-05-19 00:00:00","1900","Cash",,,"5","2016-05-19 00:00:00"
"3064","RCP001099","2016-05-19 00:00:00","1400","Cash",,,"5","2016-05-19 00:00:00"
"3064","RCP001100","2016-05-19 00:00:00","1400","Cash",,,"5","2016-05-19 00:00:00"
"3065","RCP000000","2016-05-19 00:00:00","0","Select",NULL,NULL,"1","2016-05-19 00:00:00"
"3066","RCP000000","2016-05-19 00:00:00","0","Select",NULL,NULL,"1","2016-05-19 00:00:00"
"3067","RCP000000","2016-05-19 00:00:00","0","Select",NULL,NULL,"1","2016-05-19 00:00:00"
"3068","RCP000000","2016-05-20 00:00:00","0","Select",NULL,NULL,"1","2016-05-20 00:00:00"
"3069","RCP003843","2016-05-21 00:00:00","1000","Cash",,,"3","2016-05-21 00:00:00"
"3070","RCP000000","2016-05-22 00:00:00","0","Select",NULL,NULL,"3","2016-05-22 00:00:00"
"3071","RCP001101","2016-05-23 00:00:00","1200","Cash",,,"5","2016-05-23 00:00:00"
"3072","RCP001102","2016-05-23 00:00:00","1400","Cash",,,"5","2016-05-23 00:00:00"
"3068","RCP003844","2016-05-23 00:00:00","3500","Cash",,,"1","2016-05-23 00:00:00"
"3073","RCP001103","2016-05-23 00:00:00","1700","Cash",,,"5","2016-05-23 00:00:00"
"3065","RCP003845","2016-05-23 00:00:00","3500","Cash",,,"1","2016-05-23 00:00:00"
"3070","RCP003846","2016-05-23 00:00:00","1000","Cash",,,"3","2016-05-23 00:00:00"
"3054","RCP003847","2016-05-23 00:00:00","3500","Cash",,,"1","2016-05-23 00:00:00"
"3054","RCP003848","2016-05-23 00:00:00","3500","Cash",,,"1","2016-05-23 00:00:00"
"3074","RCP000000","2016-05-23 00:00:00","0","Select",NULL,NULL,"1","2016-05-23 00:00:00"
"3075","RCP000000","2016-05-23 00:00:00","0","Select",NULL,NULL,"1","2016-05-23 00:00:00"
"3076","RCP000000","2016-05-24 00:00:00","0","Select",NULL,NULL,"1","2016-05-24 00:00:00"
"3074","RCP003849","2016-05-24 00:00:00","3500","Cash",,,"1","2016-05-24 00:00:00"
"3075","RCP003850","2016-05-24 00:00:00","3500","Cash",,,"1","2016-05-24 00:00:00"
"3077","RCP000000","2016-05-24 00:00:00","0","Select",NULL,NULL,"1","2016-05-24 00:00:00"
"3062","RCP003851","2016-05-24 00:00:00","3500","Cash",,,"1","2016-05-24 00:00:00"
"3078","RCP003852","2016-05-26 00:00:00","1000","Cash",,,"3","2016-05-25 00:00:00"
"3079","RCP001104","2016-05-27 00:00:00","2700","Cash",,,"5","2016-05-26 00:00:00"
"3080","RCP000000","2016-05-27 00:00:00","0","Select",NULL,NULL,"1","2016-05-27 00:00:00"
"3081","RCP000000","2016-05-27 00:00:00","0","Select",NULL,NULL,"1","2016-05-27 00:00:00"
"3082","RCP000000","2016-05-27 00:00:00","0","Select",NULL,NULL,"1","2016-05-27 00:00:00"
"3083","RCP000000","2016-05-27 00:00:00","0","Select",NULL,NULL,"1","2016-05-27 00:00:00"
"3084","RCP003853","2016-05-28 00:00:00","500","Cash",,,"3","2016-05-28 00:00:00"
"3085","RCP003854","2016-05-28 00:00:00","500","Cash",,,"3","2016-05-28 00:00:00"
"3086","RCP000000","2016-05-28 00:00:00","0","Select",NULL,NULL,"1","2016-05-28 00:00:00"
"3087","RCP000000","2016-05-30 00:00:00","0","Select",NULL,NULL,"3","2016-05-30 00:00:00"
"3066","RCP003855","2016-05-30 00:00:00","3500","Cash",,,"1","2016-05-30 00:00:00"
"3077","RCP003856","2016-05-31 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3076","RCP003857","2016-05-31 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3080","RCP003858","2016-05-31 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3082","RCP003859","2016-05-31 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3083","RCP003860","2016-05-31 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3088","RCP000000","2016-05-31 00:00:00","0","Select",NULL,NULL,"1","2016-05-31 00:00:00"
"3089","RCP000000","2016-05-31 00:00:00","0","Select",NULL,NULL,"1","2016-05-31 00:00:00"
"3090","RCP000000","2016-05-31 00:00:00","0","Select",NULL,NULL,"1","2016-05-31 00:00:00"
"3081","RCP003861","2016-06-01 00:00:00","3500","Cash",,,"1","2016-05-31 00:00:00"
"3091","RCP001105","2016-06-01 00:00:00","1200","Cash",,,"5","2016-05-31 00:00:00"
"3092","RCP000000","2016-06-02 00:00:00","0","Cash",NULL,NULL,"3","2016-06-02 00:00:00"
"3092","RCP003862","2016-06-02 00:00:00","1000","Cash",,,"3","2016-06-02 00:00:00"
"3093","RCP001106","2016-06-02 00:00:00","1500","Cash",,,"5","2016-06-02 00:00:00"
"3094","RCP000000","2016-06-02 00:00:00","0","Select",NULL,NULL,"1","2016-06-02 00:00:00"
"3087","RCP003863","2016-06-03 00:00:00","1000","Cash",,,"3","2016-06-03 00:00:00"
"3095","RCP003864","2016-06-03 00:00:00","1000","Cash",,,"3","2016-06-03 00:00:00"
"3096","RCP000000","2016-06-03 00:00:00","0","Select",NULL,NULL,"1","2016-06-03 00:00:00"
"3097","RCP003865","2016-06-04 00:00:00","500","Cash",,,"3","2016-06-04 00:00:00"
"3098","RCP000000","2016-06-04 00:00:00","0","Select",NULL,NULL,"1","2016-06-04 00:00:00"
"3099","RCP003866","2016-06-04 00:00:00","1000","Cash",,,"3","2016-06-04 00:00:00"
"2995","RCP003867","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3006","RCP003868","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"2975","RCP003869","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3004","RCP003870","2016-06-04 00:00:00","1600","Cash",,,"3","2016-06-04 00:00:00"
"2987","RCP003871","2016-06-04 00:00:00","2200","Cash",,,"1","2016-06-04 00:00:00"
"2982","RCP003872","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"3019","RCP003873","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3009","RCP003874","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"2961","RCP003875","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3002","RCP003876","2016-06-04 00:00:00","1700","Cash",,,"3","2016-06-04 00:00:00"
"2947","RCP003877","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"2964","RCP003878","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2998","RCP003879","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"3003","RCP003880","2016-06-04 00:00:00","2200","Cash",,,"1","2016-06-04 00:00:00"
"2707","RCP003881","2016-06-04 00:00:00","1700","Cash",,,"3","2016-06-04 00:00:00"
"2926","RCP003882","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3015","RCP003883","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"2973","RCP003884","2016-06-04 00:00:00","2700","Cash",,,"3","2016-06-04 00:00:00"
"2984","RCP003885","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2985","RCP003886","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2969","RCP003887","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3020","RCP003888","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3005","RCP003889","2016-06-04 00:00:00","2400","Cash",,,"1","2016-06-04 00:00:00"
"2956","RCP003890","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"3018","RCP003891","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2978","RCP003892","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2994","RCP003893","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2426","RCP003894","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2980","RCP003895","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2992","RCP003896","2016-06-04 00:00:00","2700","Cash",,,"1","2016-06-04 00:00:00"
"2960","RCP003897","2016-06-04 00:00:00","1200","Cash",,,"1","2016-06-04 00:00:00"
"2970","RCP003898","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"3001","RCP003899","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"3010","RCP003900","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2976","RCP003901","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"2996","RCP003902","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2991","RCP003903","2016-06-04 00:00:00","1200","Cash",,,"1","2016-06-04 00:00:00"
"2967","RCP003904","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2971","RCP003905","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"3007","RCP003906","2016-06-04 00:00:00","1200","Cash",,,"1","2016-06-04 00:00:00"
"2613","RCP003907","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2990","RCP003908","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2966","RCP003909","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2962","RCP003910","2016-06-04 00:00:00","500","Cash",,,"3","2016-06-04 00:00:00"
"3011","RCP003911","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"2988","RCP003912","2016-06-04 00:00:00","1200","Cash",,,"1","2016-06-04 00:00:00"
"2933","RCP003913","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"2999","RCP003914","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"2977","RCP003915","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"2974","RCP003916","2016-06-04 00:00:00","1000","Cash",,,"3","2016-06-04 00:00:00"
"2986","RCP003917","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"2930","RCP003918","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"3016","RCP003919","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"3021","RCP003920","2016-06-04 00:00:00","1500","Cash",,,"1","2016-06-04 00:00:00"
"3022","RCP003921","2016-06-04 00:00:00","700","Cash",,,"3","2016-06-04 00:00:00"
"3100","RCP000000","2016-06-04 00:00:00","0","Select",NULL,NULL,"1","2016-06-04 00:00:00"
"3101","RCP003922","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3102","RCP003923","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3103","RCP003924","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3104","RCP003925","2016-06-06 00:00:00","500","Cash",,,"3","2016-06-06 00:00:00"
"3089","RCP003926","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3094","RCP003927","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3105","RCP000000","2016-06-06 00:00:00","0","Select",NULL,NULL,"1","2016-06-06 00:00:00"
"3096","RCP003928","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
"3100","RCP003929","2016-06-06 00:00:00","3500","Cash",,,"1","2016-06-06 00:00:00"
